T/1	Light/1	Pupil/3			
605	1.0000	0.0000	0.0000	0.4101	
606	1.0000	0.0000	0.0000	0.4101	
607	1.0000	0.0000	0.0000	0.4101	
608	0.0000	0.0000	0.0000	0.4101	
609	0.0000	0.0000	0.0000	0.4101	
610	0.0000	0.0000	0.0000	0.4101	
611	0.0000	0.0000	0.0000	0.4101	
612	0.0000	0.0000	0.0000	0.4101	
613	0.0000	0.0000	0.0000	0.4101	
614	0.0000	0.0000	0.0000	0.4101	
615	0.0000	0.0000	0.0000	0.4101	
616	0.0000	0.0000	0.0000	0.4101	
617	0.0000	0.0000	0.0000	0.4101	
618	0.0000	0.0000	0.0000	0.4101	
619	0.0000	0.0000	0.0000	0.4100	
620	0.0000	0.0000	0.0000	0.4099	
621	0.0000	0.0000	0.0000	0.4096	
622	0.0000	0.0000	0.0000	0.4093	
623	0.0000	0.0000	0.0000	0.4087	
624	0.0000	0.0000	0.0000	0.4079	
625	0.0000	0.0000	0.0000	0.4070	
626	0.0000	0.0000	0.0000	0.4059	
627	0.0000	0.0000	0.0000	0.4046	
628	0.0000	0.0000	0.0000	0.4032	
629	0.0000	0.0000	0.0000	0.4017	
630	0.0000	0.0000	0.0000	0.4001	
631	0.0000	0.0000	0.0000	0.3985	
632	0.0000	0.0000	0.0000	0.3968	
633	0.0000	0.0000	0.0000	0.3951	
634	0.0000	0.0000	0.0000	0.3934	
635	0.0000	0.0000	0.0000	0.3917	
636	0.0000	0.0000	0.0000	0.3901	
637	0.0000	0.0000	0.0000	0.3885	
638	0.0000	0.0000	0.0000	0.3870	
639	0.0000	0.0000	0.0000	0.3856	
640	0.0000	0.0000	0.0000	0.3843	
641	0.0000	0.0000	0.0000	0.3830	
642	0.0000	0.0000	0.0000	0.3819	
643	0.0000	0.0000	0.0000	0.3809	
644	0.0000	0.0000	0.0000	0.3799	
645	0.0000	0.0000	0.0000	0.3791	
646	0.0000	0.0000	0.0000	0.3784	
647	0.0000	0.0000	0.0000	0.3778	
648	0.0000	0.0000	0.0000	0.3773	
649	0.0000	0.0000	0.0000	0.3769	
650	0.0000	0.0000	0.0000	0.3766	
651	0.0000	0.0000	0.0000	0.3763	
652	0.0000	0.0000	0.0000	0.3762	
653	0.0000	0.0000	0.0000	0.3761	
654	0.0000	0.0000	0.0000	0.3762	
655	0.0000	0.0000	0.0000	0.3763	
656	0.0000	0.0000	0.0000	0.3764	
657	0.0000	0.0000	0.0000	0.3767	
658	0.0000	0.0000	0.0000	0.3770	
659	0.0000	0.0000	0.0000	0.3773	
660	0.0000	0.0000	0.0000	0.3777	
661	0.0000	0.0000	0.0000	0.3781	
662	0.0000	0.0000	0.0000	0.3786	
663	0.0000	0.0000	0.0000	0.3792	
664	0.0000	0.0000	0.0000	0.3797	
665	0.0000	0.0000	0.0000	0.3803	
666	0.0000	0.0000	0.0000	0.3809	
667	0.0000	0.0000	0.0000	0.3815	
668	0.0000	0.0000	0.0000	0.3822	
669	0.0000	0.0000	0.0000	0.3828	
670	0.0000	0.0000	0.0000	0.3835	
671	0.0000	0.0000	0.0000	0.3842	
672	0.0000	0.0000	0.0000	0.3849	
673	0.0000	0.0000	0.0000	0.3856	
674	0.0000	0.0000	0.0000	0.3863	
675	0.0000	0.0000	0.0000	0.3869	
676	0.0000	0.0000	0.0000	0.3876	
677	0.0000	0.0000	0.0000	0.3883	
678	0.0000	0.0000	0.0000	0.3890	
679	0.0000	0.0000	0.0000	0.3897	
680	0.0000	0.0000	0.0000	0.3903	
681	0.0000	0.0000	0.0000	0.3910	
682	0.0000	0.0000	0.0000	0.3916	
683	0.0000	0.0000	0.0000	0.3923	
684	0.0000	0.0000	0.0000	0.3929	
685	0.0000	0.0000	0.0000	0.3935	
686	0.0000	0.0000	0.0000	0.3941	
687	0.0000	0.0000	0.0000	0.3947	
688	0.0000	0.0000	0.0000	0.3953	
689	0.0000	0.0000	0.0000	0.3958	
690	0.0000	0.0000	0.0000	0.3964	
691	0.0000	0.0000	0.0000	0.3969	
692	0.0000	0.0000	0.0000	0.3974	
693	0.0000	0.0000	0.0000	0.3979	
694	0.0000	0.0000	0.0000	0.3984	
695	0.0000	0.0000	0.0000	0.3989	
696	0.0000	0.0000	0.0000	0.3993	
697	0.0000	0.0000	0.0000	0.3998	
698	0.0000	0.0000	0.0000	0.4002	
699	0.0000	0.0000	0.0000	0.4006	
700	0.0000	0.0000	0.0000	0.4010	
701	0.0000	0.0000	0.0000	0.4014	
702	0.0000	0.0000	0.0000	0.4017	
703	0.0000	0.0000	0.0000	0.4021	
704	0.0000	0.0000	0.0000	0.4024	
705	0.0000	0.0000	0.0000	0.4028	
706	0.0000	0.0000	0.0000	0.4031	
707	0.0000	0.0000	0.0000	0.4034	
708	0.0000	0.0000	0.0000	0.4037	
709	0.0000	0.0000	0.0000	0.4040	
710	0.0000	0.0000	0.0000	0.4042	
711	0.0000	0.0000	0.0000	0.4045	
712	0.0000	0.0000	0.0000	0.4047	
713	0.0000	0.0000	0.0000	0.4050	
714	0.0000	0.0000	0.0000	0.4052	
715	0.0000	0.0000	0.0000	0.4054	
716	0.0000	0.0000	0.0000	0.4056	
717	0.0000	0.0000	0.0000	0.4058	
718	0.0000	0.0000	0.0000	0.4060	
719	0.0000	0.0000	0.0000	0.4062	
720	0.0000	0.0000	0.0000	0.4064	
721	0.0000	0.0000	0.0000	0.4066	
722	0.0000	0.0000	0.0000	0.4067	
723	0.0000	0.0000	0.0000	0.4069	
724	0.0000	0.0000	0.0000	0.4070	
725	0.0000	0.0000	0.0000	0.4072	
726	0.0000	0.0000	0.0000	0.4073	
727	0.0000	0.0000	0.0000	0.4075	
728	0.0000	0.0000	0.0000	0.4076	
729	0.0000	0.0000	0.0000	0.4077	
730	0.0000	0.0000	0.0000	0.4078	
731	0.0000	0.0000	0.0000	0.4079	
732	0.0000	0.0000	0.0000	0.4080	
733	0.0000	0.0000	0.0000	0.4081	
734	0.0000	0.0000	0.0000	0.4082	
735	0.0000	0.0000	0.0000	0.4083	
736	0.0000	0.0000	0.0000	0.4084	
737	0.0000	0.0000	0.0000	0.4085	
738	0.0000	0.0000	0.0000	0.4086	
739	0.0000	0.0000	0.0000	0.4086	
740	0.0000	0.0000	0.0000	0.4087	
741	0.0000	0.0000	0.0000	0.4088	
742	0.0000	0.0000	0.0000	0.4088	
743	0.0000	0.0000	0.0000	0.4089	
744	0.0000	0.0000	0.0000	0.4089	
745	0.0000	0.0000	0.0000	0.4090	
746	0.0000	0.0000	0.0000	0.4091	
747	0.0000	0.0000	0.0000	0.4091	
748	0.0000	0.0000	0.0000	0.4092	
749	0.0000	0.0000	0.0000	0.4092	
750	0.0000	0.0000	0.0000	0.4092	
751	0.0000	0.0000	0.0000	0.4093	
752	0.0000	0.0000	0.0000	0.4093	
753	0.0000	0.0000	0.0000	0.4094	
754	0.0000	0.0000	0.0000	0.4094	
755	0.0000	0.0000	0.0000	0.4094	
756	0.0000	0.0000	0.0000	0.4095	
757	0.0000	0.0000	0.0000	0.4095	
758	0.0000	0.0000	0.0000	0.4095	
759	0.0000	0.0000	0.0000	0.4096	
760	0.0000	0.0000	0.0000	0.4096	
761	0.0000	0.0000	0.0000	0.4096	
762	0.0000	0.0000	0.0000	0.4096	
763	0.0000	0.0000	0.0000	0.4097	
764	0.0000	0.0000	0.0000	0.4097	
765	0.0000	0.0000	0.0000	0.4097	
766	0.0000	0.0000	0.0000	0.4097	
767	0.0000	0.0000	0.0000	0.4097	
768	0.0000	0.0000	0.0000	0.4098	
769	0.0000	0.0000	0.0000	0.4098	
770	0.0000	0.0000	0.0000	0.4098	
771	0.0000	0.0000	0.0000	0.4098	
772	0.0000	0.0000	0.0000	0.4098	
773	0.0000	0.0000	0.0000	0.4098	
774	0.0000	0.0000	0.0000	0.4098	
775	0.0000	0.0000	0.0000	0.4099	
776	0.0000	0.0000	0.0000	0.4099	
777	0.0000	0.0000	0.0000	0.4099	
778	0.0000	0.0000	0.0000	0.4099	
779	0.0000	0.0000	0.0000	0.4099	
780	0.0000	0.0000	0.0000	0.4099	
781	0.0000	0.0000	0.0000	0.4099	
782	0.0000	0.0000	0.0000	0.4099	
783	0.0000	0.0000	0.0000	0.4099	
784	0.0000	0.0000	0.0000	0.4099	
785	0.0000	0.0000	0.0000	0.4100	
786	0.0000	0.0000	0.0000	0.4100	
787	0.0000	0.0000	0.0000	0.4100	
788	0.0000	0.0000	0.0000	0.4100	
789	0.0000	0.0000	0.0000	0.4100	
790	0.0000	0.0000	0.0000	0.4100	
791	0.0000	0.0000	0.0000	0.4100	
792	0.0000	0.0000	0.0000	0.4100	
793	0.0000	0.0000	0.0000	0.4100	
794	0.0000	0.0000	0.0000	0.4100	
795	0.0000	0.0000	0.0000	0.4100	
796	0.0000	0.0000	0.0000	0.4100	
797	0.0000	0.0000	0.0000	0.4100	
798	0.0000	0.0000	0.0000	0.4100	
799	0.0000	0.0000	0.0000	0.4100	
800	0.0000	0.0000	0.0000	0.4100	
801	0.0000	0.0000	0.0000	0.4100	
802	0.0000	0.0000	0.0000	0.4100	
803	0.0000	0.0000	0.0000	0.4100	
804	0.0000	0.0000	0.0000	0.4100	
805	0.0000	0.0000	0.0000	0.4100	
806	0.0000	0.0000	0.0000	0.4100	
807	0.0000	0.0000	0.0000	0.4101	
808	0.0000	0.0000	0.0000	0.4101	
809	0.0000	0.0000	0.0000	0.4101	
810	0.0000	0.0000	0.0000	0.4101	
811	0.0000	0.0000	0.0000	0.4101	
812	0.0000	0.0000	0.0000	0.4101	
813	0.0000	0.0000	0.0000	0.4101	
814	0.0000	0.0000	0.0000	0.4101	
815	0.0000	0.0000	0.0000	0.4101	
816	0.0000	0.0000	0.0000	0.4101	
817	0.0000	0.0000	0.0000	0.4101	
818	0.0000	0.0000	0.0000	0.4101	
819	0.0000	0.0000	0.0000	0.4101	
820	0.0000	0.0000	0.0000	0.4101	
821	0.0000	0.0000	0.0000	0.4101	
822	0.0000	0.0000	0.0000	0.4101	
823	0.0000	0.0000	0.0000	0.4101	
824	0.0000	0.0000	0.0000	0.4101	
825	0.0000	0.0000	0.0000	0.4101	
826	0.0000	0.0000	0.0000	0.4101	
827	0.0000	0.0000	0.0000	0.4101	
828	0.0000	0.0000	0.0000	0.4101	
829	0.0000	0.0000	0.0000	0.4101	
830	0.0000	0.0000	0.0000	0.4101	
831	0.0000	0.0000	0.0000	0.4101	
832	0.0000	0.0000	0.0000	0.4101	
833	0.0000	0.0000	0.0000	0.4101	
834	0.0000	0.0000	0.0000	0.4101	
835	0.0000	0.0000	0.0000	0.4101	
836	0.0000	0.0000	0.0000	0.4101	
837	0.0000	0.0000	0.0000	0.4101	
838	0.0000	0.0000	0.0000	0.4101	
839	0.0000	0.0000	0.0000	0.4101	
840	0.0000	0.0000	0.0000	0.4101	
841	0.0000	0.0000	0.0000	0.4101	
842	0.0000	0.0000	0.0000	0.4101	
843	0.0000	0.0000	0.0000	0.4101	
844	0.0000	0.0000	0.0000	0.4101	
845	0.0000	0.0000	0.0000	0.4101	
846	0.0000	0.0000	0.0000	0.4101	
847	0.0000	0.0000	0.0000	0.4101	
848	0.0000	0.0000	0.0000	0.4101	
849	0.0000	0.0000	0.0000	0.4101	
850	0.0000	0.0000	0.0000	0.4101	
851	0.0000	0.0000	0.0000	0.4101	
852	0.0000	0.0000	0.0000	0.4101	
853	0.0000	0.0000	0.0000	0.4101	
854	0.0000	0.0000	0.0000	0.4101	
855	0.0000	0.0000	0.0000	0.4101	
856	0.0000	0.0000	0.0000	0.4101	
857	0.0000	0.0000	0.0000	0.4101	
858	0.0000	0.0000	0.0000	0.4101	
859	0.0000	0.0000	0.0000	0.4101	
860	0.0000	0.0000	0.0000	0.4101	
861	0.0000	0.0000	0.0000	0.4101	
862	0.0000	0.0000	0.0000	0.4101	
863	0.0000	0.0000	0.0000	0.4101	
864	0.0000	0.0000	0.0000	0.4101	
865	0.0000	0.0000	0.0000	0.4101	
866	0.0000	0.0000	0.0000	0.4101	
867	0.0000	0.0000	0.0000	0.4101	
868	0.0000	0.0000	0.0000	0.4101	
869	0.0000	0.0000	0.0000	0.4101	
870	0.0000	0.0000	0.0000	0.4101	
871	0.0000	0.0000	0.0000	0.4101	
872	0.0000	0.0000	0.0000	0.4101	
873	0.0000	0.0000	0.0000	0.4101	
874	0.0000	0.0000	0.0000	0.4101	
875	0.0000	0.0000	0.0000	0.4101	
876	0.0000	0.0000	0.0000	0.4101	
877	0.0000	0.0000	0.0000	0.4101	
878	0.0000	0.0000	0.0000	0.4101	
879	0.0000	0.0000	0.0000	0.4101	
880	0.0000	0.0000	0.0000	0.4101	
881	0.0000	0.0000	0.0000	0.4101	
882	0.0000	0.0000	0.0000	0.4101	
883	0.0000	0.0000	0.0000	0.4101	
884	0.0000	0.0000	0.0000	0.4101	
885	0.0000	0.0000	0.0000	0.4101	
886	0.0000	0.0000	0.0000	0.4101	
887	0.0000	0.0000	0.0000	0.4101	
888	0.0000	0.0000	0.0000	0.4101	
889	0.0000	0.0000	0.0000	0.4101	
890	0.0000	0.0000	0.0000	0.4101	
891	0.0000	0.0000	0.0000	0.4101	
892	0.0000	0.0000	0.0000	0.4101	
893	0.0000	0.0000	0.0000	0.4101	
894	0.0000	0.0000	0.0000	0.4101	
895	0.0000	0.0000	0.0000	0.4101	
896	0.0000	0.0000	0.0000	0.4101	
897	0.0000	0.0000	0.0000	0.4101	
898	0.0000	0.0000	0.0000	0.4101	
899	0.0000	0.0000	0.0000	0.4101	
900	0.0000	0.0000	0.0000	0.4101	
901	0.0000	0.0000	0.0000	0.4101	
902	1.0000	0.0000	0.0000	0.4101	
903	1.0000	0.0000	0.0000	0.4101	
904	1.0000	0.0000	0.0000	0.4101	
905	1.0000	0.0000	0.0000	0.4101	
906	1.0000	0.0000	0.0000	0.4101	
907	1.0000	0.0000	0.0000	0.4101	
908	0.0000	0.0000	0.0000	0.4101	
909	0.0000	0.0000	0.0000	0.4101	
910	0.0000	0.0000	0.0000	0.4101	
911	0.0000	0.0000	0.0000	0.4101	
912	0.0000	0.0000	0.0000	0.4101	
913	0.0000	0.0000	0.0000	0.4101	
914	0.0000	0.0000	0.0000	0.4101	
915	0.0000	0.0000	0.0000	0.4101	
916	0.0000	0.0000	0.0000	0.4101	
917	0.0000	0.0000	0.0000	0.4101	
918	0.0000	0.0000	0.0000	0.4101	
919	0.0000	0.0000	0.0000	0.4100	
920	0.0000	0.0000	0.0000	0.4099	
921	0.0000	0.0000	0.0000	0.4096	
922	0.0000	0.0000	0.0000	0.4093	
923	0.0000	0.0000	0.0000	0.4087	
924	0.0000	0.0000	0.0000	0.4079	
925	0.0000	0.0000	0.0000	0.4070	
926	0.0000	0.0000	0.0000	0.4059	
927	0.0000	0.0000	0.0000	0.4046	
928	0.0000	0.0000	0.0000	0.4032	
929	0.0000	0.0000	0.0000	0.4017	
930	0.0000	0.0000	0.0000	0.4001	
931	0.0000	0.0000	0.0000	0.3985	
932	0.0000	0.0000	0.0000	0.3968	
933	0.0000	0.0000	0.0000	0.3951	
934	0.0000	0.0000	0.0000	0.3934	
935	0.0000	0.0000	0.0000	0.3917	
936	0.0000	0.0000	0.0000	0.3901	
937	0.0000	0.0000	0.0000	0.3885	
938	0.0000	0.0000	0.0000	0.3870	
939	0.0000	0.0000	0.0000	0.3856	
940	0.0000	0.0000	0.0000	0.3843	
941	0.0000	0.0000	0.0000	0.3830	
942	0.0000	0.0000	0.0000	0.3819	
943	0.0000	0.0000	0.0000	0.3809	
944	0.0000	0.0000	0.0000	0.3799	
945	0.0000	0.0000	0.0000	0.3791	
946	0.0000	0.0000	0.0000	0.3784	
947	0.0000	0.0000	0.0000	0.3778	
948	0.0000	0.0000	0.0000	0.3773	
949	0.0000	0.0000	0.0000	0.3769	
950	0.0000	0.0000	0.0000	0.3766	
951	0.0000	0.0000	0.0000	0.3763	
952	0.0000	0.0000	0.0000	0.3762	
953	0.0000	0.0000	0.0000	0.3761	
954	0.0000	0.0000	0.0000	0.3762	
955	0.0000	0.0000	0.0000	0.3763	
956	0.0000	0.0000	0.0000	0.3764	
957	0.0000	0.0000	0.0000	0.3767	
958	0.0000	0.0000	0.0000	0.3770	
959	0.0000	0.0000	0.0000	0.3773	
960	0.0000	0.0000	0.0000	0.3777	
961	0.0000	0.0000	0.0000	0.3781	
962	0.0000	0.0000	0.0000	0.3786	
963	0.0000	0.0000	0.0000	0.3792	
964	0.0000	0.0000	0.0000	0.3797	
965	0.0000	0.0000	0.0000	0.3803	
966	0.0000	0.0000	0.0000	0.3809	
967	0.0000	0.0000	0.0000	0.3815	
968	0.0000	0.0000	0.0000	0.3822	
969	0.0000	0.0000	0.0000	0.3828	
970	0.0000	0.0000	0.0000	0.3835	
971	0.0000	0.0000	0.0000	0.3842	
972	0.0000	0.0000	0.0000	0.3849	
973	0.0000	0.0000	0.0000	0.3856	
974	0.0000	0.0000	0.0000	0.3863	
975	0.0000	0.0000	0.0000	0.3869	
976	0.0000	0.0000	0.0000	0.3876	
977	0.0000	0.0000	0.0000	0.3883	
978	0.0000	0.0000	0.0000	0.3890	
979	0.0000	0.0000	0.0000	0.3897	
980	0.0000	0.0000	0.0000	0.3903	
981	0.0000	0.0000	0.0000	0.3910	
982	0.0000	0.0000	0.0000	0.3916	
983	0.0000	0.0000	0.0000	0.3923	
984	0.0000	0.0000	0.0000	0.3929	
985	0.0000	0.0000	0.0000	0.3935	
986	0.0000	0.0000	0.0000	0.3941	
987	0.0000	0.0000	0.0000	0.3947	
988	0.0000	0.0000	0.0000	0.3953	
989	0.0000	0.0000	0.0000	0.3958	
990	0.0000	0.0000	0.0000	0.3964	
991	0.0000	0.0000	0.0000	0.3969	
992	0.0000	0.0000	0.0000	0.3974	
993	0.0000	0.0000	0.0000	0.3979	
994	0.0000	0.0000	0.0000	0.3984	
995	0.0000	0.0000	0.0000	0.3989	
996	0.0000	0.0000	0.0000	0.3993	
997	0.0000	0.0000	0.0000	0.3998	
998	0.0000	0.0000	0.0000	0.4002	
999	0.0000	0.0000	0.0000	0.4006	
1000	0.0000	0.0000	0.0000	0.4010	
1001	0.0000	0.0000	0.0000	0.4014	
1002	0.0000	0.0000	0.0000	0.4017	
1003	0.0000	0.0000	0.0000	0.4021	
1004	0.0000	0.0000	0.0000	0.4024	
1005	0.0000	0.0000	0.0000	0.4028	
1006	0.0000	0.0000	0.0000	0.4031	
1007	0.0000	0.0000	0.0000	0.4034	
1008	0.0000	0.0000	0.0000	0.4037	
1009	0.0000	0.0000	0.0000	0.4040	
1010	0.0000	0.0000	0.0000	0.4042	
1011	0.0000	0.0000	0.0000	0.4045	
1012	0.0000	0.0000	0.0000	0.4047	
1013	0.0000	0.0000	0.0000	0.4050	
1014	0.0000	0.0000	0.0000	0.4052	
1015	0.0000	0.0000	0.0000	0.4054	
1016	0.0000	0.0000	0.0000	0.4056	
1017	0.0000	0.0000	0.0000	0.4058	
1018	0.0000	0.0000	0.0000	0.4060	
1019	0.0000	0.0000	0.0000	0.4062	
1020	0.0000	0.0000	0.0000	0.4064	
1021	0.0000	0.0000	0.0000	0.4066	
1022	0.0000	0.0000	0.0000	0.4067	
1023	0.0000	0.0000	0.0000	0.4069	
1024	0.0000	0.0000	0.0000	0.4070	
1025	0.0000	0.0000	0.0000	0.4072	
1026	0.0000	0.0000	0.0000	0.4073	
1027	0.0000	0.0000	0.0000	0.4075	
1028	0.0000	0.0000	0.0000	0.4076	
1029	0.0000	0.0000	0.0000	0.4077	
1030	0.0000	0.0000	0.0000	0.4078	
1031	0.0000	0.0000	0.0000	0.4079	
1032	0.0000	0.0000	0.0000	0.4080	
1033	0.0000	0.0000	0.0000	0.4081	
1034	0.0000	0.0000	0.0000	0.4082	
1035	0.0000	0.0000	0.0000	0.4083	
1036	0.0000	0.0000	0.0000	0.4084	
1037	0.0000	0.0000	0.0000	0.4085	
1038	0.0000	0.0000	0.0000	0.4086	
1039	0.0000	0.0000	0.0000	0.4086	
1040	0.0000	0.0000	0.0000	0.4087	
1041	0.0000	0.0000	0.0000	0.4088	
1042	0.0000	0.0000	0.0000	0.4088	
1043	0.0000	0.0000	0.0000	0.4089	
1044	0.0000	0.0000	0.0000	0.4089	
1045	0.0000	0.0000	0.0000	0.4090	
1046	0.0000	0.0000	0.0000	0.4091	
1047	0.0000	0.0000	0.0000	0.4091	
1048	0.0000	0.0000	0.0000	0.4092	
1049	0.0000	0.0000	0.0000	0.4092	
1050	0.0000	0.0000	0.0000	0.4092	
1051	0.0000	0.0000	0.0000	0.4093	
1052	0.0000	0.0000	0.0000	0.4093	
1053	0.0000	0.0000	0.0000	0.4094	
1054	0.0000	0.0000	0.0000	0.4094	
1055	0.0000	0.0000	0.0000	0.4094	
1056	0.0000	0.0000	0.0000	0.4095	
1057	0.0000	0.0000	0.0000	0.4095	
1058	0.0000	0.0000	0.0000	0.4095	
1059	0.0000	0.0000	0.0000	0.4096	
1060	0.0000	0.0000	0.0000	0.4096	
1061	0.0000	0.0000	0.0000	0.4096	
1062	0.0000	0.0000	0.0000	0.4096	
1063	0.0000	0.0000	0.0000	0.4097	
1064	0.0000	0.0000	0.0000	0.4097	
1065	0.0000	0.0000	0.0000	0.4097	
1066	0.0000	0.0000	0.0000	0.4097	
1067	0.0000	0.0000	0.0000	0.4097	
1068	0.0000	0.0000	0.0000	0.4098	
1069	0.0000	0.0000	0.0000	0.4098	
1070	0.0000	0.0000	0.0000	0.4098	
1071	0.0000	0.0000	0.0000	0.4098	
1072	0.0000	0.0000	0.0000	0.4098	
1073	0.0000	0.0000	0.0000	0.4098	
1074	0.0000	0.0000	0.0000	0.4098	
1075	0.0000	0.0000	0.0000	0.4099	
1076	0.0000	0.0000	0.0000	0.4099	
1077	0.0000	0.0000	0.0000	0.4099	
1078	0.0000	0.0000	0.0000	0.4099	
1079	0.0000	0.0000	0.0000	0.4099	
1080	0.0000	0.0000	0.0000	0.4099	
1081	0.0000	0.0000	0.0000	0.4099	
1082	0.0000	0.0000	0.0000	0.4099	
1083	0.0000	0.0000	0.0000	0.4099	
1084	0.0000	0.0000	0.0000	0.4099	
1085	0.0000	0.0000	0.0000	0.4100	
1086	0.0000	0.0000	0.0000	0.4100	
1087	0.0000	0.0000	0.0000	0.4100	
1088	0.0000	0.0000	0.0000	0.4100	
1089	0.0000	0.0000	0.0000	0.4100	
1090	0.0000	0.0000	0.0000	0.4100	
1091	0.0000	0.0000	0.0000	0.4100	
1092	0.0000	0.0000	0.0000	0.4100	
1093	0.0000	0.0000	0.0000	0.4100	
1094	0.0000	0.0000	0.0000	0.4100	
1095	0.0000	0.0000	0.0000	0.4100	
1096	0.0000	0.0000	0.0000	0.4100	
1097	0.0000	0.0000	0.0000	0.4100	
1098	0.0000	0.0000	0.0000	0.4100	
1099	0.0000	0.0000	0.0000	0.4100	
1100	0.0000	0.0000	0.0000	0.4100	
1101	0.0000	0.0000	0.0000	0.4100	
1102	0.0000	0.0000	0.0000	0.4100	
1103	0.0000	0.0000	0.0000	0.4100	
1104	0.0000	0.0000	0.0000	0.4100	
1105	0.0000	0.0000	0.0000	0.4100	
1106	0.0000	0.0000	0.0000	0.4100	
1107	0.0000	0.0000	0.0000	0.4101	
1108	0.0000	0.0000	0.0000	0.4101	
1109	0.0000	0.0000	0.0000	0.4101	
1110	0.0000	0.0000	0.0000	0.4101	
1111	0.0000	0.0000	0.0000	0.4101	
1112	0.0000	0.0000	0.0000	0.4101	
1113	0.0000	0.0000	0.0000	0.4101	
1114	0.0000	0.0000	0.0000	0.4101	
1115	0.0000	0.0000	0.0000	0.4101	
1116	0.0000	0.0000	0.0000	0.4101	
1117	0.0000	0.0000	0.0000	0.4101	
1118	0.0000	0.0000	0.0000	0.4101	
1119	0.0000	0.0000	0.0000	0.4101	
1120	0.0000	0.0000	0.0000	0.4101	
1121	0.0000	0.0000	0.0000	0.4101	
1122	0.0000	0.0000	0.0000	0.4101	
1123	0.0000	0.0000	0.0000	0.4101	
1124	0.0000	0.0000	0.0000	0.4101	
1125	0.0000	0.0000	0.0000	0.4101	
1126	0.0000	0.0000	0.0000	0.4101	
1127	0.0000	0.0000	0.0000	0.4101	
1128	0.0000	0.0000	0.0000	0.4101	
1129	0.0000	0.0000	0.0000	0.4101	
1130	0.0000	0.0000	0.0000	0.4101	
1131	0.0000	0.0000	0.0000	0.4101	
1132	0.0000	0.0000	0.0000	0.4101	
1133	0.0000	0.0000	0.0000	0.4101	
1134	0.0000	0.0000	0.0000	0.4101	
1135	0.0000	0.0000	0.0000	0.4101	
1136	0.0000	0.0000	0.0000	0.4101	
1137	0.0000	0.0000	0.0000	0.4101	
1138	0.0000	0.0000	0.0000	0.4101	
1139	0.0000	0.0000	0.0000	0.4101	
1140	0.0000	0.0000	0.0000	0.4101	
1141	0.0000	0.0000	0.0000	0.4101	
1142	0.0000	0.0000	0.0000	0.4101	
1143	0.0000	0.0000	0.0000	0.4101	
1144	0.0000	0.0000	0.0000	0.4101	
1145	0.0000	0.0000	0.0000	0.4101	
1146	0.0000	0.0000	0.0000	0.4101	
